,title,review
5644,All of Us Are Dead,"Just finished the last episode of All of Us Are Dead, and was so utterly underwhelmed that it felt like taking to IMBd to write my first and only review was the closest I'd come to feeling vindaction after being duped by the +7 average rating.For the people checking out the IMDb ratings, weighing whether or not to get into this show like I was, there are no spoilers, because this review is for you.Having watched Squid Game and Parasite, I was quick to buy in to the high praise, figuring I could get past a quirk or two that comes with the dubbed over English translation, in lieu of a good storyline. There were definitely quirks, but more glaring were the absurdly ridiculous plot holes, (ie. Seemingly insurmountable situations inexplicably overcome courtesy of a convenient cut scene), unrealistic/completely irrational behavior of the characters in the show (where the thought that ""no one in their right mind would do that"" takes away from the everything else), and protagonists that flat out suck to watch.Giving credit where credit is due - I did watch all 12 episodes after all; albeit, teetering on turning it off the entire time. It brings just enough to the table to keep you invested in terms of production value and SFX. I will also say, it does bring a fresh take to the zombie genre as other reviewers have mentioned.But all of the good is heavily outweighed by the crimgeworthy dialogue, the comically poor decisions of the main characters, and the lazy writing leading to jarring gaps in storyline.If you read this and decide to watch anyway, which you probably will, do yourself a favor by drastically lowering your expectations. And if after the first 11 episodes, you aren't yet completely pissed off that you're still watching, then the last episode will surely do the trick, (ep 12 is an infuriating turd of a conclusion that will finally confirm your suspicions that, yes, you too were also catfished by that 7.7 IMDb rating"")."
5645,All of Us Are Dead,"Okay, first thing first, I'm not a fan of zombie movie or series AT ALL. But this show was still good and I was binge-watching and finished watching for 1.5days.The plot was probably nothing special, but still well-made and enough to make me addicted. The story is combined with fear, teenagers love story, family love and some hint of resemblance of Covid-19 world."
5646,All of Us Are Dead,The plot and direction are great!also there is some goofs on series!I don't think that it's necessary to kill most of the team in their way to home!i looking for the better ending but i discouraged in episode 11.Can't wait to watch the next season with better endings.
5647,All of Us Are Dead,"The main character is insufferable. All the characters are shallow and full of cliché.The plot is the same as most zombie movies. The only difference is that it's dragging and unnecessary long.If you want something easy to forget, shalloww entertaining, this one is for you. But if you're looking for a good movie, you're better off choosing something else."
5648,All of Us Are Dead,I'm annoyed I wasted so much on this one. It started okay but gotten worse by the minute. Did the writers hit a wall?It is also sexist in the way most of the girls seem to be useless except for the arrows lady.
5649,All of Us Are Dead,"Poor script, bad acting, repetitive, bad editing, average CGI. This is good for teens who never watched great zombie movies before like Train To Busan, Walking Dead, World War Z, 28 Days Later, 28 weeks later."
5650,All of Us Are Dead,It's just Fantastic from the starting till the end it keeps the audiance entertained not even a second u ll feel bore ....I'm waiting for season 2 .....when season one is excellent i don't know how they will keep up the same excitement for season 2 bcz it's not possible to make thgs even better than season 1 ....
5651,All of Us Are Dead,"The series starts off normally with events happening before the outbreak we get to experince the outbreak as a whole. And mainly focus on the struggle/heartship of the Korean students and their bullys this plays a huge factor all through the series. It's like they were approched by Netflix with the agenda to specially focus on the bullys! We gotta squeeze that valve so people will go to ride this emotional train. We also get scenes out of the daily lifes of the students parents, which does play a huge role. You're family dies in this oh no, we get hints to our current pandemic because of course which made me smile for a little to only realize that well were still in this.I did like the show in the first episodes and can say they did probably nail it pretty well with the Korean high schools. It's tough, it's uptight as heck like everyone has a broom up their bums and everyone is fanatic about being the best. Well if you have to study 12 hrs a day and you're life seems dependent on graduation off this school seems resonable.But once they get into the explnation part, where they wanna evolve the students from prey to hunters and survialist roles it kinda falls apart. Like the whole writing and logical consistency for me. It gets rather very slow and annoying to watch.Well to start off we follow arround our main lead character which spoiler dies which is not surprising. But the show made me feel uncomfortable with this taught they're students but they can do and are able to do anything reliably and with confidence. Yet they don't know that they have to bash in the head to kill of a zombie? Or to properly hide at certain times. Really, like honestly. They even have nerds in the group and the series also includes in their writing that they do know about zombie fiction. We have students that know martial arts like they have been training for that ever since. But they don't know that you know destroying their head is a effective way to kill them. No they bash their bodies through the entire series.It's a elite high school we're visiting but then how can it be that so many students die in stupid ways? Especially in the beginning on such a rapid rate. Seems illogical and unbelivable. They could have spent more budget on people then on zombie hordes. Of course all of the teachers, director, adults arround don't buy into any zombie, bullying theories or even take the chances of those being the case. Right.Because why would they? You know this character is probably someone I just can't take for granted at all here, either that they would just have someone walk up like that in a elitism school dressed and teaching their ways like he did. The writing just falls apart with this character and his background story doesn't quite add up to me. He worked at certain labs before, we don't know why this prof has the ability to create the virus we just know he's dang smart af. But then he's also unconspicious af to anyone even though his son gets bullied to the radical outline of sucide but instead of opting for homocide on the bullies he opt to make his strong stronger? What kind of dad does that, and of course as he falls into insanity none of his collegues notice this behaviour they act like that's normal or the fact that his wife, kid are missing for what seems like weeks to the very end of the show. Kinda odd that no Dective investigated that before or that they checked his place. He can happily experimentLots of the deaths are immediate and you can tell who's gonna die next it's not like you don't see it coming because usually it's portraied or hinted at visually or by having the characters, show new traits or tell most of their relevant background story in their character only to be killed off for having those.While of course zombies are fictional, having the paranormal stuff in here is ok to keep tensions up but get's rather boring quickly if the main threat zombies starts shifting into oblivion up to episode 4 they propose the main threat to the group. Only to then be exchanged for the halflings which just can't die.They of course abuse this fact and we're already starting to see how this will end. The halflings will be uptaken into society again as soon as the first outbreak stops only to be spreading in secrecy again next season by said halflings or be abused to create havoc or whatever you don't have to a be genius to not see this plot unfolding.In the end I found the choice of locations rather boring I was intruged by certain characters but having this a series format did not help it. The whole story could have been told in a lengthy movie and still be fine. They focus a lot on unnessary details and certainly for being so smart the students sometimes still do act dumb as hay if they'd never read or seen any zombie fiction.For e.g. They don't even make any attempts at luring until the end of the season which is dissappointing. Why so late and why is this technique nothing that they haven't noticed before. It's not like you would not tell that they are easily attracted to noise. They don't abuse the fact that they can't see very well and nobody mentions that well to kill them it be best to kill their brains. No we're gonna stab, hit them so many times till they die which is glorified a lot. I mean they're not killers they are students after all but then again it becomes pretty clear pretty fast they got no plan on how to kill of the zombies and are unaware, and don't care at all that they have no clue about itBit disappointed that this whole series took a dive into paranormal section while intriguing at first it becomes the predominant thread and outcome for this whole show. And the only reason why you would need a second season in the first place.Next season we might get to see fast hungered killers, and other zombie types but for this season we got to see paranormal stuff like inviciblity which is just annoying to me. But that's a big iffy.The show is good but lacks the evolvement, I did feel rather cool with the thought of them laying back at bits which was good but then it took ages for certain outcomes, and went way into depth into topic that needed no further explanation.It's a 7/10 for me being well made and all but it's defintly not a must watch. And does not take the whole zombie concept up a notch. To much smarto Tween action."
5652,All of Us Are Dead,12 episodes can be shortened to 7-8 episodes without the same scenes of zombies chasing humans. It makes the series boring. I had to skip those unnecessary parts many times. I rate 4 stars out of 10.
5653,All of Us Are Dead,"I am wating for season 2.There are few on-screen situations more dread-inducing than watching a zombie outbreak in real time. Tracking a single infection as it grows exponentially and tears through an unwitting populace is an anxiety-riddled experience that's rarely easy to watch. ""All of Us are Dead,"" the latest Netflix drama to take a stab at a widespread cataclysmic event, announces itself in its opening episode by meticulously showing the transformation of a school. In a single afternoon, the massive Hyosan High School complex is plunged into chaos after one errant bite from a science lab test animal starts an irreversible chain reaction."
5654,All of Us Are Dead,"For a group of high school students who actually figured out its a zombie apocalypse like train to busan from the first episode, their IQ and repeated behavior in the next episodes can make anyone with common sense cringe .Still if u like some gore, action and little humor here and there yeah give it a shot."
5655,All of Us Are Dead,"Great! Series! I love it! I finish this season in 2days because i excited what happen next episode
all I can say is make season 2 even better so that the ratings and good reviews of the viewers will increase even more."
5656,All of Us Are Dead,"We have seen it many times before; zombies.Now the zombies in this show is one of the only things that are good. Kudos to the actors being zombies. The make up and sound effects too. Now let's not get into the ridiculous backstory of how the zombies started...And the characters in this show is sometimes to god damn annoying and/stupid I wanna punch the screen. They makes the worst choice most of the time.The dialogs between characters and what happens between them seems so unrealistic it ruins the atmosphere.The females just stand in the background and scream while all the males has to handle things.There are few moments where it gets exciting, but the characters simply ruin this show."
5657,All of Us Are Dead,"Did not meet my expectation, I was excited for this show when I saw the trailer.But after watching thru episode 5 I gave up.The sound of bones creeking and how the body moves when they are turning into zombie is lame.Its like sadako ish.The story is boring, too much dialogue and drama.Students are not going hungry.I know some people will enjoy this but not me maybe because walking dead set the standards high.The only korean zombie series that is good is the Kingdom."
5658,All of Us Are Dead,"I liked this show. It was a good experience watching this and I was screaming when the zombies suddenly came. The most appreciated thing about this series was the makeup, the location and all the things that make zombies look real."
5659,All of Us Are Dead,"I really like zombie story and I have been watched or read a lot of them. I was really excited with this series when it was coming on netflix, so I decided to watch it as soon as possible. The first episode, I thought it would be a 'different' zombie story but too bad, it doesn't go like that. They missed a lot of details. The cafetaria scene was the worst scene in this series. Gyeong Su turned into a zombie because his scar was infected by zombie's blood, but the other characters who fighting with zombies weren't infected with zombie's blood even they have some scars on their body. It just one of them, when you're more, you will get some ridiculous moment that is not make sense on your logic. It's still fun to watch tho, but don't expect it too much 😉"
5660,All of Us Are Dead,"Terrible story, massive plot holes, incredibly infuriatingly stupid scenes and literally no attachment to any character. I don't watch zombie movies at all and I generally dislike them so I had low expectations to begin with. However, I was actually looking forward to this and was incredibly optimistic, but this has sunk below my lowered optimistic expectations because every single minute there is something to complain about. I don't even care if it had a terrible plot as long as it was fun I would've been okay with it and I really tried hard to enjoy it.This is not an opinion, this is a fact because of just how much evidence there is to support what I'm saying."
5661,All of Us Are Dead,"It's an amazing series it's my personal favourite series
Perfect cast, perfect storyline with hint of friendship, perfect location, perfect concept
It's just perfect of all😍😍"
5662,All of Us Are Dead,"I love Zombie shows but was sceptic about this one as the reviews weren't impressive. I watched first episode, and it was okay , second became better and by the 3rd I was hooked. It was non stop action from there....literally non stop. I finished it in 3 days. Well done Korea as always!"
5663,All of Us Are Dead,"The dialogue gets a lot of criticism, but as a teacher in S. K. it's on par with the speak. Their interactions, barring the two psychos, is everyday here. The only criticism I have is to the episodes. Episode 11 was the perfect send off for the show - dark, mysterious and ambiguous. They pushed forward and made a twelfth which not only had a different, child like tone; where all dread, fear and the doom had been replaced by joyful wonder. The first 11 episodes took place in a 3 day run. I know that childhood conditioning is rife here and that'd take some time to overcome or break free from, but the 12th episode is 3 months later. These children who've experienced the darkest situations should no longer approach life like children.Let's just say...if you watch till the end you can expect disappointment."
5664,All of Us Are Dead,"I had enjoyed a lot. Which ever zombie movie ever seen which is full of thiller and fantastic startagy which makes me appreciate for giving more rather
I had never seen movie like this l have watched the movie 5 times again and again with full details of existing and excitement."
5665,All of Us Are Dead,"This show is so overhyped, everything is poorly written from the characters to the plot. Compared to other amazing Asian shows such as Squid Game, Kingdom, Alice in the Borderland, etc, it's just so lackluster and stupid. A lot of things that happened in the show were so random like the pregnancy of that one student. So much potential wasted also, I was expecting the bullied Hambie to duel the Bully Hambie, and it was just so funny how Na-yeon got killed instantly, her character was so useless those few episodes she might as well have died with the teacher. It's cliche and super corny, the characters almost have no chemistry with each other, and the romance feels super forced. Main character is meh. Oh well, better not raise my expectations next time."
5666,All of Us Are Dead,"The series has a good idea, it has a nice photograph but it fails to prolong characters like the villain of the series in addition to completely silly and dumb characters."
5667,All of Us Are Dead,This web series is one of the best i had seen in my life. Entire web series is OP.You can't define this in words.Web series contains lot of thrill and adventure. You can not predict that what going next in this series.Korean web serieses are killing in this industry. After Squid game this web series is also a master piece from Korea.
5668,All of Us Are Dead,The series is absolutely good but are really more violence scene but it's really enjoyable. The acting was perfect. The screenplay is amazing.you should definitely give a try.Have a good day:)
5669,All of Us Are Dead,You should just watch this Korean Drama. A good webseries with a lot of twists and interesting story lines. Above my expectations from a Korean Drama.
5670,All of Us Are Dead,Masterpiece mind-blowing plz make season 2 best zombie series I dont have worlds to say mind blowing. Best zombie series in the world direction is awesome and acting is also great .
5671,All of Us Are Dead,"Each and every episode just hooked n booked but only the last episode of the series little bit slow n length of episode felt ,but at the conclusion I just wanna say it's completely horror + thriller combo which is made must watch drama."
5672,All of Us Are Dead,"Please do watch this series in little dim light and both headphones sounds little hight. It is very amazing. All episode are ending in such a suspence that u have to watch the next episode at that right time right there ...... Eagerly waiting for season 2
.......,.............
......
.....
.........
Please do watch."
5673,All of Us Are Dead,"All Of Us Are Dead is mind blowing web series. It's special for me as like other Korean movies and series it's really close to reality with small fictional touch and it beautifully show cases every possible human reaction and thinking people can make in such place.My Review is 10 of 10 🌟
A perfect mixture of action l, drama l, humour, love and emotion."
5674,All of Us Are Dead,Enjoyable.itdtiditdtditsitsitsodtditdtixitdixitxotxtodotxitxtcotxoxotcotcotcotcotcktcotcotxitifxoxkgxotcoycoyxoyxogxogxkgxkfzufzurrxifxkgcl.xitddittdiocoyxitzirxhhclghzyeExclvbjgzufohlzudUrsohlxxhljfcogclgxkgogxitzurzitfchlkcg.
5675,All of Us Are Dead,Best zombie series. Korean zombie movies are the best..... Amazing series.. not feel bored in between n very interesting... I am waiting for season 2.
5676,All of Us Are Dead,Excellent camera tricks and direction and the story is awesome.Request for 2nd season.Acting of zombie is just perfect.Story and acting of non zombie character is also awesome.The bloody scene are seems original.That's all.
5677,All of Us Are Dead,It has everything zombies friendships romance bombing a total city as last resort all in one a fun watch don't miss it. Its around 11 hours long so watch it in 2 days !
5678,All of Us Are Dead,"From starting to end, not a single second seemed boring, neither the ending is predictable nor the characters you will think definitely survive will survive. It's gory, it's emotional, it's amazing. Just don't believe in bad reviews, they must have bad taste. From the first episode you'll see how amazing this series is and you'll end up binged watching it. If you like Train To Busan, you're going to love All Of Us Are Dead."
5679,All of Us Are Dead,How can a human survive 3 days without food with a good health condition?And why its 12 episodes long? I am truly disappointed after watching this series.
5680,All of Us Are Dead,"I like the start of this show very much, it got me very hooked that I finished the first 7 episodes in one go and some of those plots are convincing and heartbreaking at the same time. While not all of the protagonists' actions are sensible and enjoyable to watch, they are somewhat reasonable and if anyone got pushed to a corner, it could happen to anyone, so I'm not judging those actions at all (at least at first). Here are some the highlights as well as some problems I find that are hard to swallow and potentially can break the audience out of the show.1. I love the plot where Lee Na Yeon intentionally poisoned Nam So Ju, although the outcome is very heartbreaking, and I really hated her character at that moment. What the teacher said later is really thought provoking, the teacher apologised to Na Yeon that it's the teacher's fault to let the other students corner Na Yeon. It got me thinking, if I or any other people were in her shoe, where the world was turned upside down, and the only people around you all turned against you because you said something terrible when you were desperate and scared. While she could have apologised to So Ju and that would be a great outcome, but as a teenager and when she felt she was being cornered when she didn't even do anything wrong (in her view), it was understandable as people can do terrible things when they feel they are cornered. And as a teacher, as a grown up, the best way is sometimes not to stand to one side, because one side is right and the other is wrong, but to understand both sides and make sure both sides can talk it out and work on their differences. While at that moment, Na Yeon did seem to be the very eval character we just wish to get rid of, the world is never black and white, and people are not perfect and will make mistakes and say terrible things. And the later scene where Na Yeon was smiling at her classmates' video recording shows she does indeed have feelings toward her classmates, not ""I don't care about any of you"" when she said that, and she even made the resolve to walk past all of the infected to deliver food and drinks to her classmates at last shows she has a good side as well.2. Protagonists pretty much weren't affected by dehydration and hunger when they barely had anything to drink and eat somewhat feels unreal, but I suppose the show wants to focus on the human side rather than survival side.3. This show is about fast Zombies, and protagonists survived several waves of those attacks and even attempt to retrieve a cell phone in a wave of zombies is somewhat questionable. I do understand the urge to get help, but this action would be suicidal if they didn't have the plot armour on them.4. The superhuman zombie mutation with consciousness setting is very annoying and show breaking, it's understandable to have immunity towards it (arguably serves better plot purpose), but come on, super strength, heal automatically, never dies, they can do better than that.5. In later episodes, the show is clearly eager to get rid of more characters, as the decisions they make no longer make sense, and the death feels hollow and scripted. The father who escaped shootings with a minor scratch from soldiers with auto rifles, somehow intentionally want to sacrifice himself when he didn't need to. I mean come on, if you really wanted your daughter to survive, the best thing is to be at her side as you are strongest fighter and survival expert in the group? But instead, after successfully distracted waves of zombies, and there was clearly a room for escape, he choose to fight with those zombie and somehow got bit. Now this circles back to the superhuman mutation problem, if the person can be asymptomatic after bit, surely you don't just eagerly throw yourself and sacrifice yourself while you could wait it out to see if you are asymptomatic or not?6. Bad ending that wasted many opportunities laid by the previous plot."
5681,All of Us Are Dead,"I really enjoyed this series, some of the character arcs were really good amongst some one dimensional characters and this obviously helped. The reason for the start of the pandemic was well thought out and it gave a good start to the story. A few of the episodes probably weren't necessary and filled the series out longer than it probably should have been.If you like Zombies with a small touch of humour in places then check this out and don't take it too seriously, like most Zombie fodder it's best to not use your brain too much."
5682,All of Us Are Dead,But ...I have complained that why in every zombie series/movie main character is die at end and it is very emotional moment......................................................
5683,All of Us Are Dead,Mind blowing series.this series blow my mind to their beauty their story their characters and their connection to my heart. Must watch this series.Who watched squid game definitely you should watch this series you will love it . I'll again watch this series.And also i want to tell you i finished this series in 12 hour non stop.
5684,All of Us Are Dead,It was ridiculous that gwi nam didn't die. He never die and in finish he killed cheong-su still i can believe . Another ridiculous thing nam-ra she sometimes use Power sometimes dont use really still i cant believe.
5685,All of Us Are Dead,"I can't begin to praise this superbly entertaining zombie thriller enough. The direction is superb clear even though lots is going on. Some of the scenes are truly memorable and epic. There is such a variety of scenarios and action sequences that it is exciting throughout. The stunt work is seamless so that it looks like the actors are doing them. Some epic scenes feel like a big budget movie.The show doesn't fall short in the more intimate quiet scenes either. Characters both heroes and villains are involving and sympathetic and the relationships are interesting enough. The emotional scenes are good too - not overwrought but moving enough when a character you like gets bitten.Cast members do a good job. The older cast has some familiar faces especially if you have seen the excellent but different pandemic show Happiness. The young cast isn't very famous and that's good since you don't associate them with other roles that much.The 12 episodes just speed by. Of the recent worldwide topping Netflix shows I enjoyed this more than Money heist and Squid Game. Time passed away too quickly. I got too much addicted watching the first season and I BADLY WANT SEASON 2 will more twist and turns.The most exciting , fantasy,enjoyable and thrilling episodes
10/10 stars."
5686,All of Us Are Dead,"What a show! I watched it on one go. And watching my favourite scenes on daily basis. Watching youtube reaction but cant get over it. Loved Cho yi hyun and other actors performance. Overall, I just love the show waiting for season 2, hope it comes soon. Thank you team All of us are dead for giving such a wonderful show. We'll support you. Great job."
5687,All of Us Are Dead,"Enough said.I wanted to stop at ""said"" cause that sums it up but stupid imdb wont let me...oh well...here we go...Seen every horror flick there is out there...not zombies though...they move slower than my grandma .. I mean...wheres the fun there...However,I m in 6 episodes and loving this. Be patient at first..it really builds up...and worth watching due to all other social issues it raises (bullying)Maybe I m wayyy too old(46)but really this is what bullying is like nowadays? I dont wanna send my son to school after watching this...and not because of the zombies...Enough said...give it a try."
5688,All of Us Are Dead,I think the whole story was underwhelming and mediocre and some of the characters plot armour is just so crazy that sometimes it annoys you. The only redeeming quality for this series is the cinematography and some of the side characters.
5689,All of Us Are Dead,"The actors and crew excelled in all respects, the shooting and directing are wonderful, but what made me rate 8/10 is that some scenes were not necessary and serve the story, and the other aspect is that the music or the music effects are very weak in this work, it could have been presented in a better way as for the rest It is incredibly perfect. I do not like to see works of the type of the living dead, but I say that this work has taken this type of business to another level, and it is considered that the Korean works are very impressive recently."
5690,All of Us Are Dead,One of the best zombie shows I've ever watched and I've watched a lot. Amazing from start to finish. Likeable characters awesome action scenes lots of gore. Korean tv at its best.
5691,All of Us Are Dead,This is one of the best web series. In starting 1st and 2nd episode was lil boring but it makes your interest in series and after that you connect with the characters and it's one of the best experience. This series was tooooo good.
5692,All of Us Are Dead,"Very good Filmography, No unique topic though but let me tell u dat d writer is merciless,He srsly kills any body lmao ,but good story line not boring Like it....."
5693,All of Us Are Dead,"All good but ending was disappointed me. And too longer Series , maximum 8 episode for this series. Not so good not so bad .One time watchable.ygyhck ufjxdjvhb dydhvkbjc."
5694,All of Us Are Dead,"The shows bring nothing new compared to other zombies tv shows/movies. I'm 4 episodes into it and it's really slow, the characters are so cliches and the whole thing is boring."
5695,All of Us Are Dead,This was a good zombie series ever i seen before. Egurly waiting for second season. I hope this series will release in all languages. We all waiting for tamil dubbing.
5696,All of Us Are Dead,"Very much disappointed from a Korean zombie series. Nothing interesting at all. Kingdom was the best zombie series till now, nothing match that level in any manner. Waste of time, if you missed it no big deal at all. If you have lots of time just watch it and Waste your precious time."
5697,All of Us Are Dead,"A really enjoyable thriller of a zombie outbreak in korea, most of the characters are really well written, a few plot holes, but other than that this show was worth binge watching."
5698,All of Us Are Dead,"-heavy on heart
-there wasn't even a single episode which didn't make me cry
-probably the first zombie movie/series where i was actually rooting for the zombies
-heart wrenching
-I'm glad that the number 01 issue shown in the series was bullying and how it destroys literally everything.9/10."
5699,All of Us Are Dead,"Literally, best season i've watched on Netflix. The acting, production & all the side-actors are mind blown! WHAT A SERIES!! KUDOS to the team for making this masterpiece! Willing to watch Season 2."
5700,All of Us Are Dead,I like this korean series... The emotional scenes and the characters are the highlighted one.also the acting of gwi nam is truly wonderful.does chong san really died? I give hope for the return of chong san.. He is such a awesome character... I liked him. Waiting for 2nd season.
5701,All of Us Are Dead,"I don't know what to say I'm speechless but this is a very amazing show love it. I love every part of it,I love the entire episodes so cool..👍
Hope in season 2 would be very scary! I'm excited.Great show👍👍 keep it up."
5702,All of Us Are Dead,"As a full grown adult i have to say that this was major flop! My spouse was also complaining how slow, how unrealistic, how stupid behvior the teenagers had and again that how slow it was. 6 episode would have been much better. Also, the zombies movements and acting was way more better than any of the teenager actors/actresses. I have feelings that positive reviews are mainly from the teenagers who happen to be Korean movies& Zombie fans."
5703,All of Us Are Dead,"It's the first time I am going to write a review without finishing a season of a series but this deserves it! If you are a zombie fan then stop reading and start watching! It is amazing it has everything you want - lots of action, gore, likable characters and hundreds of zombies..I don't want this season to finish! Well done Netflix bring more series like this!"
5704,All of Us Are Dead,"Best zombie web series. The best part of the series was no garbage scenes were there. Like sex, romance. Pure clean movie. We can watch with family. I enjoyed this movie with my family. And completed this series in 3 days. We all loved it a great zombie movie after train to Busan."
5705,All of Us Are Dead,This is actually a masterpiece.. Korea knows how to dissolve someone's heart .. they provide best zombie cinematic with lots of emotions and all characters are frictional..
5706,All of Us Are Dead,This movie is really good i like zombie movies only few seasons are good this season one of tham all actor all story are very good and also very decent production.
5707,All of Us Are Dead,"They were so calm when there is a zombie outbreak happening and some of them aren't even showing fear.. I thought at first that maybe their mind just went blank because of what was happening, but as it goes on they're still showing blank expressions. It's really disappointing to be honest."
5708,All of Us Are Dead,"It was all a hype. I first saw the webtoon but i didnt bother to read it so when i learned that they will make it a series, i was excited. Welll the story isnt interesting at all. 😐 u watch these students make annoying dialogues and most of the scenes are dead or okay to be removed since they do not mean anything to the plot. I skipped a lot of dialogues because it is truly a waste of time. To be fair, the first few episodes are good but the rest is literally to make it long. Imo, they shouldve just made it into a movie."
5709,All of Us Are Dead,"This series is really amazing wait for 2nd season. This is one of the greatest series in netflix and also korea .I am really surprised and So many congratulations all of cast and all of us Dead,s members."
5710,All of Us Are Dead,"✅ Easy plot but the storyline compensates it as a whole
✅ Gore effects
✅ Lead roles (males) and the class president's acting
✅ Properly executed but its very predictable twists and cliché
✅ Mind blowing scientific explanation on how it (zombies) started❌ Character build up
❌ Slow start
❌ Some loopholes like people are aware that they are zombies but they don't know how to kill them and etcetera
❌ Female lead roles' action skills
❌ Ending can be a lot better (I think); a different cliff hanger, maybe. Why would they go back to the same place where they barely survived even if its for a good purpose?❌❌❌ Because of plot armor
It could've been 8, however, I find some unnecessary conversations which doesn't add up to the storyline. Its just there to make the episode longer. 😅Add ons:
I know this is a fiction however the reason why I don't like the ending is because, in a fiction called Hunger Games: Catching Fire, no one would like to play the games for the 3rd quarter quell because it can mean death, again.Train to Busan and Kingdom is very, very good that's why it somehow shattered my expectations specially from the trailer.I can't also help but to compare it to Highschool of the Dead, it is shorter but a lot of things happened (I can let this go because I have to consider the pandemic which limits resources and locations.)"
5711,All of Us Are Dead,"Upon seeing reviews, I've watched it. There's no interesting content. It has the same old zombie plot. Train to busan was a lot better compared to this."
5712,All of Us Are Dead,"Such a cliché plot and unlikable characters. The series doesnt offer anything new. If you have watched any other x zombie movie this one is exactly the same no taste weak plot, weal characters."
5713,All of Us Are Dead,"It's thrilling and fun. In particular, after Kyung-soo turned into a zombie, he was able to immerse himself in the drama. My time melted gently. I was deprived of time. I'm sure you feel the same way."
5714,All of Us Are Dead,Amazing series worth to watch its an interesting series with lot of emotions and fun i really enjoyed it. Forget about bad reviews just go for it.the actors acting is also really good i hope they will make season two of this.i know that koreans never disappoint us while making these type of contents.the visual effects are also really good......
5715,All of Us Are Dead,"Maybe because i've seen kingdom and sweet home, i was expecting something more. There are unnecessary scenes that contribute nothing to the plot. Added sexuaI violence scene of a minor that wasn't in the original webtoon, filmed in a way that was no different from p*rnography."
5716,All of Us Are Dead,"I'm looking forward to it.And zombies are the best
I wanna see next season drm
This is very nice see and fun.I want to recommend it this drama.Hahahahahaha."
5717,All of Us Are Dead,Very well-paced! It was interesting to see zombies all over the school. I couldn't keep my eyes off as the story unfolded.It was so much fun! Trust me.. you will love this series.
5718,All of Us Are Dead,"I finished watching this before giving this review. But tbh......This is a very disappointing zombie movie. I just waste my time, I should stop watching this after 3episodes.Tho the zombie's makeup/effects are nice."
5719,All of Us Are Dead,This was the best zombie webseries i watched untile now and i expect more. Like this .zombie scene in high school was awsome. I was imagening what would i do if was in their position.
5720,All of Us Are Dead,"I always loved watching korean zombie movies and very hopeful while watching this trailer. But I'm so disappointed with this series! I think this is the worse korean zombie I have ever seen. From storyline to the action and movement of the zombie.Don't waste your time watching this series, or if you want to watch it try one or two episodes and you'll know."
5721,All of Us Are Dead,"It is a film that has found value enough to want to write a review despite having to use a translator.Like a Korean drama, the sophisticated film technique and detail stood out.What makes this film more valuable is that it tries to deal with the problems of human society.It shows the gap between the rich and the poor among students in the school, bullying among students, and the selfishness of human beings through it.In a situation where zombies spread throughout the city, the attitudes of each person involved also show the brutality and dignity of human beings at the same time.I feel that this drama asks us a lot of philosophical questions and I want to give it a big score.Through nonstop action, the eyes are not boring, the romance between students is well expressed, and the friendship between people move us.I don't give it a full score because of the boring parts in between, but I recommend this drama."
5722,All of Us Are Dead,I think most bad reviews are from those new Korean drama watchers after squid game. Korean drama and films are always known to have a slow character build up. As it's essential to get to know a character. Having said that yes it's annoying at times with these kiddish behaviour however these are teenagers after all. Regardless I would watch Korean zombies any day. Great show and great entertainment 👌
5723,All of Us Are Dead,"I really think it an excellent zombie TV series. On Douban, an app in China, used to comment on movies or TV series, etc, many people said that it is not so good, even a bad zombie TV series. I totally can't understand it. They think Onjo is too silly. They think the best choice for Onjo is to kill her best friend immediately after they found out that she was infected. I mean, they are just high school students, and she is Onjo's best friend. When the memories between them showed in Onjo' mind, I can't help crying. She was used to be my best friend. How could she be infected??!! I think what Onjo acted is realistic. That's what a normal people would do at that situation, and not just kill her without mercy. So I am quite disappointed about the rate on Douban, just 6.3/10. However, the rate on imdb makes me realize that there are people who use their brain to watch this TV series."
5724,All of Us Are Dead,"I read the negative reviews and it was all like ""Zombie is the same"",""Its just another zombie movie"",""Too long and boring""First of all its a series and this is better than walking dead ""for me""
Walking Dead is great tbh im not saying its trash or bad.Second of all its zombies what do you expect at least they added a new aspect of half zombies that has only been used 2-5 times in movies or series.The scene where Namra jumped off school was so cool
And when Lee cheongsan sacrificed his life in the building.Lastly,They are mostly new actors but look at the outstounding work they've showed in the series."
5725,All of Us Are Dead,"This show was a major disappointment for me mostly for two reasons- annoying characters and forced plot.The characters are so fcking annoying and they lacked enough complexity. I know they are teenagers. Still the writers could have added more depth to their personality.The plot seemed extremely forced- a genius dude wanted to help his son fight against his bullies and ended up creating this zombie virus. It seems a bit abnormal for my sake. The bully surviving even after getting bitten (Though it's explained that some people would turn into half-zombies after contacting the virus) also seemed extremely forced to me. It seemed like the writers did everything to save him for the final fight. I've seldom seen someone getting this much plot armour.Some other reasons for me disliking this show are- lack of a complex villain (the bully was trying to murder people for no proper reason at all), zero to no use of gun to make the zombies seem op (Cops fighting against zombies using shields was so painful to watch)."
5726,All of Us Are Dead,I usually love zoombie themed dramas/movies because of the intense scenes but this was just too cliche and boring. Most importantly I hated almost EVERY character! They just too stupid I cant believe most of them made it so far.
