,title,Topic,summary
1584,한 번 다녀왔습니다,Topic0,좋은데 세상이 이렇게 아름답지만 않아
1585,한 번 다녀왔습니다,Topic1,주말 드라마가 이렇게 재밌을 줄은 몰랐다
1586,한 번 다녀왔습니다,Topic1,아이게 바로 주말 드라마지 그동안 세젤예 사인사 풀 번 연속 너무 했어
1587,한 번 다녀왔습니다,Topic1,존웃인데 현실에 있으면 너무 슬픈 이야기임
1588,한 번 다녀왔습니다,Topic1,이때까지 봤던 주말 드라마 중 괜찮은 편
1589,한 번 다녀왔습니다,Topic1,그래서 다음 주말은 이번 주말보다 빨리 온데 어
1590,한 번 다녀왔습니다,Topic2,시즌제는 이런 드라마로 해야 한다 우리 엄마아빠언니 오빠동생들 같이 느껴지는 공감가는 캐릭터 하나하나 다 정들어서 떠나보내기 아쉬운 드라마 코믹도 감동도 로맨스도 가족애도 다 적절하게 잘 믹스해서 과하거나 부족하지 않았다
1591,한 번 다녀왔습니다,Topic2,꽁냥꽁냥 따스한 가족극 좋다 언제나 전개만 좀 빨랐으면 훌륭한 연기
1592,한 번 다녀왔습니다,Topic2,이정은님 출연하신다기에 백년만에 주말 드라마 시청어서 나와 주세용
1593,한 번 다녀왔습니다,Topic2,긴장하지 않고 봤던 편안한 가족 드라마 이민정 배우님의 의외로 편안한 연기와 겸딩이 이초희 배우님 보는 재미 쏠쏠 꼬맹이들 연기도 너무 이쁘고 귀여웠다
1594,한 번 다녀왔습니다,Topic2,캐스팅 좋고 내용은 쏘쏘이 민정 예쁨 계속 보니 소소하게 재밌다 캐릭터를 잘 살린 배우들의 연기가 한몫했다
1595,한 번 다녀왔습니다,Topic3,바람이 지나간 자리에는 꽃이 피고 비가 온 후엔 또 쨍하고 해뜰 날이 온다 그러니 너무 절망하지도 오만하지도 말고 하루하루를 살다 보면 행복은 너희들의 앞마당에도 살포시 둥지를 틀리니 자식들이여 행복을 지켜라 사랑은 결국 배려와 존중이란다부모들이여 자신의 삶을 살아라 오늘이 인생의 가장 젊은 날이니 내가 행복해야 세상도 아름답다
1596,한 번 다녀왔습니다,Topic3,너무 절망하지도 오만하지도 말고 하루하루를 살다 보면 행복은 너희들의 앞마당에도 살포시 둥지를 틀리니 자식들이여 그 행복을 지켜라 사랑은 결국 배려와 존중이란다부모들이여 자신의 삶을 살아라 오늘이 인생의 가장 젊은 날이니 내가 행복해야 세상도 아름답다
1597,한 번 다녀왔습니다,Topic3,내가 꼰대인지는 몰라도 이런 감성이 좋다 자극적이지 않고 예쁜 가족의 모습
1598,한 번 다녀왔습니다,Topic3,찾아보니 한국 드라마 볼 만한 것들이 매우 많아서 행복하다
1599,한 번 다녀왔습니다,Topic3,따뜻한 가족이야기 막내 커플들의 활약이 아닐까 싶다 이상이 사랑해
1600,나빌레라,Topic0,덕출 때문에 보는데 송강 좀만 더 힘내봐 제발 신기하게도 송강 발음이 갈수록 나아진다무용하는 모습도 놀라운데 정말로 열심히 한 게 보여서 더 놀랐다
1601,나빌레라,Topic0,꿈이 있는 한 청춘이기에 진정한 청춘 드라마
1602,나빌레라,Topic0,할머니는 뭐가 하고 싶었어 할머니는 뭘 하고 싶어 이 드라마를 할머니랑 같이 보면서 더 많은 대화를 할 수 있었다 꿈을 찾아가는 소년과 청년만 청춘인 게 아니다 꿈을 좇는 노년도 청춘이 될 수 있음을
1603,나빌레라,Topic0,완벽하지 않아서 할 수 없다고 년 넘은 지혜도 너무 하고 싶은 것 앞에선 그런 말을 한다 하지만 완벽에 가까운 것만 있을 뿐 애초에 그런 것은 존재하지 않으니 괜찮다 완벽하지 않아도
1604,나빌레라,Topic0,그 누구든 꿈 앞에서는 젊은 청춘이어라 채록과 덕출은 서로에게 따뜻하게 품어주고 날아오를 수 있는 날개를 달아 준 것이었다
1605,나빌레라,Topic1,작품 전체의 잔잔하고 서정적인 분위기 두드러지는 주제의식이 매력적이나 인물 간의 대사 행동 등의 연출이 가끔 눈에 띄게 부자연스럽고 작위적일 때가 있다
1606,나빌레라,Topic1,원작만 봐도 명작이며 영상화되길 원했던 작품 그리고 드라마도 좋다 지금까지는
1607,나빌레라,Topic1,발레하고 싶다는 얘기가 이렇게 슬플 수가
1608,나빌레라,Topic1,아직 보고 있지만 발레를 보는 것도 덕출의 도전을 바라보는 것도 설렌다
1609,나빌레라,Topic1,와 초반은 무슨 우렁각시 이야긴가 했네 발레 너무 좋다 가끔은 뭐 이런 순한 맛도
1610,나빌레라,Topic2,보기 전 책으로 보고 펑펑 울었던 작품 연극에 이어 드라마까지 박인환 배우와 나문희 배우 너무 기대된다
1611,나빌레라,Topic2,날아올랐어 한마디로 설명되는 드라마
1612,나빌레라,Topic2,날이 이렇게 좋은데 이렇게나 화창한데 내가 왜 엄마 아버지 난 어떡해요
1613,나빌레라,Topic2,와 이 두 배우가 없었다면 이걸 누가 이렇게 아름답게 연기할 수 있었을까
1614,나빌레라,Topic2,스토리나 완성도는 뭐 그냥 클리셰 범벅이지만 배우들 송강은 빼고 연기가 좋았다 요즘 잘 없던 따뜻한 드라마라서 좋았다
1615,나빌레라,Topic3,관심과 배려 꿈에 대한 이야기 이렇게 착한 사람만 나오는 드라마 좋아
1616,나빌레라,Topic3,지금 이 시대 가장 필요한 어른의 모습 가장 필요한 젊은이들의 모습 가장 필요한 꿈
1617,나빌레라,Topic3,노인이 공원에 앉아 부모님을 찾으며 우는 장면은 정말
1618,나빌레라,Topic3,한 켠에 묻어두고 살던 뿌리의 대한 애증 아니다 사실은 그리운 그 지점을 잘 건든다
1619,나빌레라,Topic3,꾸준히 무언가를 열망하고 그 마음을 행동으로 옮기는 이들은 멀리서 봐도 참 빛이 나근데 그게 먼 나라 이방인의 이야기가 아니라 우리의 이야기일 수도 있다는 걸 보여줘서 너무 고마운 거지 덕출 할아버지에게도 박인환 배우님에게도 세상에 부딪혀 마음이 다 닳아 해져도 가장 깊숙한 곳에 자리잡은 순수한 마음만큼은 잊지 않았으면 그래서 나도 겨우 내 인생에서 날아올랐으면
1620,사의 찬미,Topic0,이토록 애닯고 아름다운 죽음이 또 있으랴
1621,사의 찬미,Topic0,계속 살기 위해 죽음을 택한 그들 아련하다
1622,사의 찬미,Topic0,앞부분의 진부함을 견디면 뒤로 갈수록 묵직한 비극이 온 다 시간 정도 되는 짧은 극인데도 마지막을 보러 가는 길이 너무 멀고 지루했다 신혜선의 연기에 울었다
1623,사의 찬미,Topic0,마지막 엔딩마다 나오는 글이 좋았다 마음을 울리는 글 심지어까지 좋다
1624,사의 찬미,Topic0,죽음마저도 이 단정한 삶의 일부인 것을
1625,사의 찬미,Topic1,명작이 다 짧아서 그런지 중간중간 장면이 갑자기 바뀌고 감정선도 잘 안 드러난다 그래도 명작이다문화 통치 시절에 대한 시대적 배경과 주인공들의 감정선을 더 길게 풀어냈어도 좋았을 법하다
1626,사의 찬미,Topic1,아름다운 배경 의 상 영상미짠내나는 러브스토리 뻔하지만 재밌게 본 드라마
1627,사의 찬미,Topic1,잘 만든 작품은 아니다 그런데 볼 때의 아련한 감정이 남아 있다 그것만으로도 나에겐 좋은 작품으로 남을 이유로 충분하다
1628,사의 찬미,Topic1,더 애절하고 애틋하게 표현할 수 있는 소재를 얄팍하고 묽게 표현한 느낌 그래도 그림은 정말 예뻤다
1629,사의 찬미,Topic1,영상은 너무 예쁘다 시대적 배경도 인물도 너무 좋다 그치만나는 이상하게도 해어화가 보고 싶어졌다
1630,사의 찬미,Topic2,매끄러운 전개는 아니었으나 윤심덕을 조명했다는 게 좋았다 그들이 실제로 정사한 것인지는 모르겠으나 끝까지 자유로웠길 바란다
1631,사의 찬미,Topic2,연출 때문에 별 반 개 깎았다 배우들 연기는 최고
1632,사의 찬미,Topic2,내용은 좋았는데 연출이 아쉬웠던 작품
1633,사의 찬미,Topic2,혜선언니 울망일 때 내 마음도 울멍임 내가 준 점은 오롯이 혜선언니 연기 덕분임
1634,사의 찬미,Topic2,윤심덕 그녀의 아름다운 노래 김우진 그의 아름다운 글귀들
1635,사의 찬미,Topic3,나는 열렬히 자신의 운명에 대한 저주를 들었다 이 악마의 포위 속에서 단 한 번이라도 마음의 안일을 준 것은 그녀였다
1636,사의 찬미,Topic3,사랑은 결코 가벼운 것이 아니라는 것을 상기시켜 줬다 난 사랑을 어떻게 생각하는가 무게감이 너무 다르다 시대가 다르겠지만 사랑은 변하지 않는 것이기 때문에 그 마음을 느꼈고 생각했다는 것에 의미를 두겠다
1637,사의 찬미,Topic3,어디로 가면 좋을까 당신과 헤어지고 지금은 지나가 버린 시간에 묻기 시작해 기나긴 여행을 꿈꿨어
1638,사의 찬미,Topic3,모자가 이렇게 아련한 소재가 될 수있나
1639,사의 찬미,Topic3,광막한 광야에 달리는 인생아너의 가는 곳 그 어데이냐 쓸쓸한 세상 험악한 고해에 너는 무엇을 찾으려 하느냐 웃는 저 꽃과 우는 저 새들이 그 운명이 모두 다 같구나 삶에 열중한 가련한 인생아너는 칼 위에 춤추는 자로다
1640,특별근로감독관 조장풍,Topic0,근로 감독관이 근로 기준법을 지키지 못해
1641,특별근로감독관 조장풍,Topic0,통쾌하고 유쾌한 드라마였다 시즌 나오면 좋겠다
1642,특별근로감독관 조장풍,Topic0,통쾌한 복수극은 재미없을 수가 없는 것같다
1643,특별근로감독관 조장풍,Topic0,왜 세상에는 조장풍과 같은 사람이 적은 것인가 그래서 더 환호하게 만드는 유쾌함
1644,특별근로감독관 조장풍,Topic0,여러 방 맞다가도 통쾌하게 한 방 먹이는 조진갑을 보면서 김 과장이 생각나기도 했던 드라마
1645,특별근로감독관 조장풍,Topic1,공중파에서 고구마 사이다를 실천하다니 이게 머선 조진갑은 시대가 필요로 하는 영웅이다 그나저나 조장풍 대 빌런 양태수가 가서 그렇게 스윗한 캐릭터로 나올지 누가 알았겠어
1646,특별근로감독관 조장풍,Topic1,고구마 먹나 싶을 때 사이다를 먹게 해주는 신선한 드라마 반복되는 패턴이었지만 당하는 구나 싶을 때 항상 예상과 빗나가서 지루하지 않게 봤던 것 같다
1647,특별근로감독관 조장풍,Topic1,선악이 쉽다 현실의 악과 다르게 허술한 선에게도 잘 맞아준다 하지만 그런 걸 바라고 보는 것이니 만족
1648,특별근로감독관 조장풍,Topic1,구담시 김신부에 이은 구원시 조장풍 캐릭터의 힘
1649,특별근로감독관 조장풍,Topic1,갑질하는 것들은 현실적인데 당하는 을들을 도와주는 조장풍은 비현실적이라 이 현실이 더 씁쓸하게 느껴진다
1650,특별근로감독관 조장풍,Topic2,간만에 사이다 드라마 현실에 있을까 싶을 정도의 공무원 간만에 재밌었다 김동욱 배우님도 너무 매력있고
1651,특별근로감독관 조장풍,Topic2,매회 사이다 스토리 코믹 캐릭터 조마조마하면서도 편하게 잘 봣네요
1652,특별근로감독관 조장풍,Topic2,김동욱 배우님 이제 아저씨 연기 하시네요
1653,특별근로감독관 조장풍,Topic2,정말 매끄러운 전개의 연출력이 돋보이는 작품이다 거기다 모든 배우들의 열연까지
1654,특별근로감독관 조장풍,Topic2,드디어 김동욱 편안한 연기를 하다 의스러움 장착
1655,특별근로감독관 조장풍,Topic3,저는 선생님이 아니에요 댁 같은 분을 가르친 적이 없어요 제가
1656,특별근로감독관 조장풍,Topic3,진갑시보고시퍼 내 근로환경도 감독하러 와죠 시즌 와달란 말야
1657,특별근로감독관 조장풍,Topic3,모범택시 보고 나서 이 드라마 봤는데 모범택시 원조가 이 드라마 같음
1658,특별근로감독관 조장풍,Topic3,이 시대의 진정한 스승 진정한 특별 근로감독관
1659,특별근로감독관 조장풍,Topic3,참진 모을갑 진심을 모으는 조진갑으로 인해 변화한 보통 사람들이 갑을 타파하는 사회 고발 풍자극
1660,"단, 하나의 사랑",Topic0,신혜선 너무 이쁘다 엘은 진짜 천사 같고 소재가 독특하니 맘에 듬
1661,"단, 하나의 사랑",Topic0,신혜선은 빛이 나고 김명수는 제 몫을 다하지만 도깨비에서도 나아가지 못한 마무리
1662,"단, 하나의 사랑",Topic0,이거 천사라는 내용만 잠시 눈감고 지나가면 너무 재밌음 매화마다 울고 있음 진심 웬만한 드라마다 봐서 더 이상 볼 드라마 없으면 이 드라마 강추합니다
1663,"단, 하나의 사랑",Topic0,잘생겻긔 웅천사날개 나올 때마다 좀 웃기긴 한데 암튼 젬씀
1664,"단, 하나의 사랑",Topic0,신혜선의 신혜선에 의한 신혜선을 위한 드라마 결말 뭥미는다
1665,"단, 하나의 사랑",Topic1,꼭 오랜 세월 보내야만 진짜는 아니지 일 년을 살아도 천년처럼 사랑할 수 있으면 되는 거야
1666,"단, 하나의 사랑",Topic1,신혜선 너무 이쁘다 엘은 진짜 천사 같고 소재가 독특하니 맘에 듬
1667,"단, 하나의 사랑",Topic1,이런 판타지 너무 잼써 발레씬 연출 너무 좋다가 이 드라마 분위기에 한몫하는 그래도는 많이 오바였다
1668,"단, 하나의 사랑",Topic1,어어어 이럴 때가 아난데 하면서 계속 보게됨엘 얼굴 보는 맛은 예나 지금이나 즐겁다 신혜선 진짜 발레리나 같음 여기 나오는 발레 관련 캐릭터들은 다 촬영을 위해 다이어트를 한 것인가 다들 엄청 마르고 꼿꼿해
1669,"단, 하나의 사랑",Topic1,배우들 좋은데 뭔가 아쉬움 사실 작가는 발레를 잘 모르는 무신론자 아니었을까 싶음
1670,"단, 하나의 사랑",Topic2,갓혜선 진짜 신혜선 배우님 너무 좋아 내용만 보면인데 신혜선 배우님 연기에 점준다 주인공 배우 케미가 너무 좋았다
1671,"단, 하나의 사랑",Topic2,신혜선은 지이이이이이이이이이이이이이이이인짜 이쁘다 신혀선 때문에 점 그녀의 연기에 점 끝
1672,"단, 하나의 사랑",Topic2,됐고 김명수와 꾸로 점 채웠다 각본 구리고 연출은 더 구리지만 김명수 연기는 생각보다 괜찮았다 나름 설레는 부분들도 있고 묘하게 보는 맛이 있음
1673,"단, 하나의 사랑",Topic2,연출이 많이 아쉽지만 신혜선 연기력으로 끌고 가는 드라마 신혜선 연기에 울고 웃기를 반복했다 이연서 김단 행복해년월 일에 봄
1674,"단, 하나의 사랑",Topic2,희한한 매력이 있네 어색한 대사들을 주고받지만 재밌다 신혜선 배우 연기 캐릭터도 매력 있다 연기 잘 해 그리고 김명수 잘 맞는 캐릭터 만난 듯 저런 캐릭터 하니까 괜찮넴 귀엽
1675,"단, 하나의 사랑",Topic3,두 주인공의 완벽한 케미 가슴시리도록 슬픈 사랑 어쩌면 오글거릴 수도 있는 천사와 인간의 사랑 이야기지만 배우들의 탄탄한 연기력에 모든 것이 납득이 되었다 첫 화부터 마지막 화까지 다 좋았다 때론 설정상 허술한 부분도 있었지만 판타지 드라마라는 장르와 배우들의 연기력으로 커버가 되었다
1676,"단, 하나의 사랑",Topic3,재고 따지지 않으며 종까지 뛰어넘는 희생적이고 숭고한 사랑을 그린 그 하나만으로도 마음속에 묻어 두고 카타르시스가 필요할 때 꺼내 보고 싶은 드라마가 된다
1677,"단, 하나의 사랑",Topic3,꽹과리가 신의 마음을 바꿀 만큼 아름다운 춤을 추는 것의 힘사랑욥처럼 어찌할 줄 몰라 불경할지 어떤지 확인할 겨를도 없이 하늘을 향해 삿대질하는 사람에게 오히려 신은 더 가까이 있을 거라 믿는 다신의 섭리를 운명으로 받아들이지 않는 단과 연서를 오래도록 기억하고 싶다
1678,"단, 하나의 사랑",Topic3,아이 연서 진짜 죽도록 사랑했었다 나머지요 네 누가 있었나요 아 잘 모르겠는데요
1679,"단, 하나의 사랑",Topic3,나의 짧았던 청춘 어느 시절엔가 느꼈었던 바로 그런 사랑
1680,이리와 안아줘,Topic0,낙원아 낙원아 나무야 아직까지 이름만 들어도 찡하다 진기주 장기용 보석 같은 배우들이네 남다름 최고다름이가 세상 모든 아역 다 해 윤희재가 미남 살인마 역할인데 너무 안 잘생겨서 집중이 안됐다
1681,이리와 안아줘,Topic0,나의 아저씨에서 반해 이 드라마까지 보게 만드는 마성의 눈빛 장기용 진짜 눈빛이 다 한다 아역도 너무 취저 아들 낳아서 나무라고 이름 지어 주고 싶을 정도
1682,이리와 안아줘,Topic0,내가 짓지 않은 죄로 평생을 속죄해야만 하고 내가 짓지 않은 죄로 평생을 도망쳐야만 하는 내 유일한 낙원
1683,이리와 안아줘,Topic0,악은 길러지는 것이 아니다 악은 그저 선택하는 것이다 그러나 선은 결국 악을 이기게 된다
1684,이리와 안아줘,Topic0,장기용 멋있어나도 서로를 더 감싸주는 애인과 영원을 함께 하고 싶다
1685,이리와 안아줘,Topic1,첨부터 끝까지 이렇게 짠할 수가 있나 엔딩까지 갓벽해서 눙물나무와 낙원에게 서로가 주변에 따뜻한 가족이 좋은 사람들이 있어서 다행이야 나무랑 낙원이 이리와 안아줄게 그럴 땐 나한테 와 나무 네가 견딜 수 없이 아프고 힘들 땐 나한테 와 무슨 일이 있어도 어떤 일이 생겨도 난 널 좋아할 거야 그냥 보면 눈물날 것 같은 사람 그러니까 우린 잠깐은 헤어져도 영영 헤어지는 일은 절대로 없을 거야 우리들 전부나는 이제 조금만 더 행복해지고 싶어 아주
1686,이리와 안아줘,Topic1,관계의 벽은 불안한 관계가 만들어 내는 것 함께 성숙해 가며 서로를 더욱 깊이 사랑하게 된 낙원과 나무의 벽이 허물어지는 과정을 보며 내 마음도 단단해지는 기분이었다 어떤 편견에도 사로잡히지 않고 모든 아픔을 함께 나누며 두 사람만을 생각할 수 있게 된 낙원과 나무 정말 너무 예쁜 사랑이다
1687,이리와 안아줘,Topic1,내 곁에 있는 나무나의 낙원 그들의 세계에 빛이 가득하길
1688,이리와 안아줘,Topic1,지옥 같은 밤을 겪은 후 나의 나무는 더 이상 자라지 않았다 더 이상 자라지 않는 나무는 아마 기다렸을 것이다 이리와 안아줄게 자신을 다시 자라게 해줄 햇빛을 비를 그리고 누군가를 따뜻한 손길을 그 따뜻한 손길에 닿은 순간 멈춰 있던 나의 나무는 다시 무섭게 자라 올라 어느새 잎새 하나하나 닿는 곳마다 온통 낙원이 되었다 드라마 보는 내내 나무가 아버지에게로 갈까봐 무서웠다 하지만 마지막까지 나무는 낙원을 위한 커다란 나무가 되어 주었다 마지막에 모든 사건이 해결되고 성장한 나무와 낙원이 여전히 무서운 시간 속에 갇혀 있는 자신의 어린 나무와 낙원을 안아주는 연출이 인상적이었다
1689,이리와 안아줘,Topic1,전화를 다 보지 않았지만 따뜻함과 음습함이 묘하게 공존하는 따뜻했던 드라마
1690,이리와 안아줘,Topic2,일단 아역들 연기가 최고 인생 드라마가 될 것 같은 예감이
1691,이리와 안아줘,Topic2,아 스토리는 뻔한데 빠져드는 내용 그중에 배우들이 제일 재밌다 아역부터 성인까지 너무 잘해 인생 드라마 될 것 같은 기분이
1692,이리와 안아줘,Topic2,연기도 좋고 배우도 좋고 아역들이 최고근데 내용이 내용이다 보니 몰아보기에는 감정적으로 조금 지치는 감이 있었다 매주 천천히 챙겨 봤다면 더 좋았을 명작
1693,이리와 안아줘,Topic2,너무 길어보고 싶다처럼 아역들이 연기할 때가 제일 재밌었다
1694,이리와 안아줘,Topic2,애절 짠내 서 사 미치고 배우들 연기 개존 잘
1695,이리와 안아줘,Topic3,완전 재밌게 본 드라마 공포 스릴러 로맨스 다 들어잇음
1696,이리와 안아줘,Topic3,장기용의 발견 장기용의 눈물 한 방울 두 방울 열방울 눈물 제조기 장기용의 얼굴선이 다했다
1697,이리와 안아줘,Topic3,처음부터 끝까지 완벽했던 드라마 드라마가 하고자 하는 말이 뚜렷하다
1698,이리와 안아줘,Topic3,장기용 배우가 돋보이는 드라마였습니다 마음에서 우러나오는 짠함과 사랑으로 감싸안고 싶은 장기용이었어요 두 배우 케미가 참 좋네요
1699,이리와 안아줘,Topic3,서로의 존재 자체가 아픔이면서도 구원인이미 죽은 가족이 본인의 행복을 저주할 것이라 생각하지 않아서 좋았다 가족이 자신의 행복을 바랄 것이라고 믿고 자신의 가족에게 닥친 비극이 누구의 잘못인지 명확하게 알고 있다 함부로 탓하지 않는다 함부로 상처주지 않고 혼자 상처받지 않는다
1700,내 뒤에 테리우스,Topic0,고애린 뒤엔 테리우스도 있고도 있고도 놀라는 의정보력이란 그리고 고애린은 사기캐별 기대 없이 봤는데 의외의 꿀잼 캐릭터들이 다 통통튄다
1701,내 뒤에 테리우스,Topic0,가구 김본 제목이 찐임스스로 성장할 수 있도록 묵묵히 뒤에서 지켜주고만 있는 테리우스앨리스를 위해서는 준준 베이비시터로만 활동한다 그래서 가구 김본 가구 테리우스 무조건 해주세요 역시 믿고 보는 작가 쇼핑왕 루이도 존잼이었는데 진짜 모든 캐릭터가 다 살아 있어 자칫 그냥 아무것도 아닐 수 있었던 진용태 수행비서까지도 마지막에 보여주고 처음부터 끝까지 코믹 유쾌발랄 따뜻한 드라마임급 감성이라 더 취저당함존좋
1702,내 뒤에 테리우스,Topic0,일단 이게 드라마인지 퀴즈노스 광고인지 헷갈린다거진 내 입에 퀴즈노스 내용은 진부하고 매력없지만 소간지의 미모와 유쾌한 그리고 준준의 귀염뽀짝함으로 멱살 잡고 감
1703,내 뒤에 테리우스,Topic0,화분코로나 예견 이 작품은 성지가 됩니다 엌
1704,내 뒤에 테리우스,Topic0,잘생긴 공기 맡고 싶다 소지섭 앞집 살고 싶다
1705,내 뒤에 테리우스,Topic1,분위기도 밝고 별 생각 없이 따뜻하게 보기 좋은 드라마
1706,내 뒤에 테리우스,Topic1,너무 귀여워 즐거워 맘카페 분들 거의 급
1707,내 뒤에 테리우스,Topic1,이모저모 센스 있는 드라마 제이슨 본 김 본
1708,내 뒤에 테리우스,Topic1,머리 안 쓰고 가볍게 보기 좋은 드라마
1709,내 뒤에 테리우스,Topic1,기본적으로 따뜻하고 재미있는 보는 내내 미소를 지으며 볼 수 있었다
1710,내 뒤에 테리우스,Topic2,쇼핑왕 루이 때부터 봐왔는데 이 작가 정말 뭐랄까 허접하지만 귀여운 따뜻함 진짜 잘 만든다 작가가 캐릭터 만들 때부터 소지섭 생각했다더니 진짜 김본소지섭이다 그리고 정인선 연기 최고 손호준 귀엽다 임세미 숏컷에 연기 최고된다 앞으로도 이 귀여움 쭉 유지해 줬으면 좋겠다
1711,내 뒤에 테리우스,Topic2,소소한 따뜻한 귀여운 드라마 아역배우들은 귀욤귀욤해 주시고 주연 조연배우들은 연기 구멍 없이 꽉 채워 주셨고 스토리도 물 흐르듯 재밌었고
1712,내 뒤에 테리우스,Topic2,뭐랄까 대사가 좀 유치하달까 뭔가 그런 느낌이 있는데 조합도 좋고 캐릭터들 다 매력 터지고 애기들 귀엽고 손호준 뭔가 멋있고라도 우 요원도 귀엽고 살짝 오그라드는 대사 때문에
1713,내 뒤에 테리우스,Topic2,한없이 가벼우면서 한없이 진지하고 아기자기하면서 피가 낭자하는 드라마 쇼핑왕 루이 작가라서 믿고 봤는데 역시 루이 작가다 싶었다
1714,내 뒤에 테리우스,Topic2,유치한데 귀엽고 허술한데 웃음난다 너무 아기자기하고 소소하고 따뜻한 드라마
1715,내 뒤에 테리우스,Topic3,자극 없이 편하게 볼 수 있는 착한 드라마라서 재밌게 봤다
1716,내 뒤에 테리우스,Topic3,가볍게 보기 좋은 일상 첩보물 캐스팅 하나하나 찰떡이고 넘귀여웤
1717,내 뒤에 테리우스,Topic3,소지섭에 대한 의리로 보기 시작했는데 나름 귀여운 드라마
1718,내 뒤에 테리우스,Topic3,첩보물이라기에 좀 더 무거울 줄 알았는데 웬걸 처음엔 그게 좀 아쉬웠지만 볼수록 빠져들었다
1719,내 뒤에 테리우스,Topic3,요즘 공중파의 퀄리티는 개탄스러울 지경
1720,미치지 않고서야,Topic0,서나리가 지팔지꼰해서 점 뺐읍니다 마지막 화에서 사이니지에 대해 피티할 때 그제야 최반석이 개발한 기술이 고장 진단 및 예측 기술인 것도 큰 뜻이 있었구나 싶어서 감탄이 나왔음 오랜 시간 공들여 준비한 티가 나는 웰메이드 드라마였는데 홍보에도 그만큼 더 공들였으면 좋았겠단 아쉬움이 남는다
1721,미치지 않고서야,Topic0,슬의에 밀려서 시청률 낮은 게 넘아 쉽결말 넘맘에 들고 간만에 공중파에서 재밌게 본 드라마 찐 회사원 같은 배우들
1722,미치지 않고서야,Topic0,미생이 중견 기업을 보여줬다면 이번엔 대기업의 하이퍼리얼리즘을 보여줌
1723,미치지 않고서야,Topic0,이 시국 드라마네 이런 드라마 많이 나왔으면 문소리는 늙지를 않네
1724,미치지 않고서야,Topic0,사이다 해피엔딩 너무 좋았다 한세권 유투버 된 것도 너무 웃기곸
1725,미치지 않고서야,Topic1,정말 미치지 않고서야 너무 재밌다 시즌 주세요
1726,미치지 않고서야,Topic1,아 느낌 너무 좋은데 이대로만 갔으면 좋겠다
1727,미치지 않고서야,Topic1,사실상 히어로물간만에 옛 드라마 왕국 다운 드라마였다 반스톤 시즌 기다립니다
1728,미치지 않고서야,Topic1,수지 대신 문소리 남주혁 대신 정재영 현실에 가까운 진짜 직장 이야기로 큰 울림을 준 드라마
1729,미치지 않고서야,Topic1,재미는 있는데 역시 시리즈는 긴긴 시간이어 볼 동력이 강력해야 화 보고 까먹고 있었다
1730,미치지 않고서야,Topic2,진짜 재밌는데 시청률이 안 나오네
1731,미치지 않고서야,Topic2,정재영과 문소리의 연기합은 정말 최고다
1732,미치지 않고서야,Topic2,정재 영 문소리 배우라는 너무도 좋아하고 믿고 보는 조합에 요즘 슬의생만큼 너무 재밌게 보고 있는데 제발 로맨스 묻히지 말아 주시어요 화예고 보니 불안이 엄습하는데 그냥 기우이길덧 이상엽 배우 연기를 너무 잘하셔서 진짜 한대 치고 싶어요
1733,미치지 않고서야,Topic2,오랜만에 완결까지 보기 아까워서 아껴 본 명작 드라마 시청률과 드라마의 재미는 별개인 듯
1734,미치지 않고서야,Topic2,당자영 그냥 한명전자의 장녀 같다 라는 생각을 하면서 봤다 오랜만에 너무 재밌게 봤는데 시청률 안 나와서 너무 아쉽다 시즌제로 만나고 싶다는 욕심을 부려 본다
1735,미치지 않고서야,Topic3,오피스 드라마 안 보는데 이건 너무 재밌다
1736,미치지 않고서야,Topic3,무거운 소재임에도 낄낄되며 웃게 되는 블랙 코미디 누구는 잘나서 선역이 되고 그렇다고 누구는 못나서 악역을 자처하는 것이 아님을 그저 사투를 벌이는 투사들의 이야기라고 믿고 싶은 우리들의 자화상
1737,미치지 않고서야,Topic3,정재영의 버릇인 헛웃음이 직장생활을 하는 데 필요한 어떤 추임새로 역할하는 모습이 재밌었다 문소리의 연기는 다소 직장이란 곳에 잘 안 어울렸으니 사실상 정재영만이 이 극을 이끌었다 보인다 외로운 전개
1738,미치지 않고서야,Topic3,사회의 맥을 이루는 사람들의 진짜 이야기
1739,미치지 않고서야,Topic3,사실 우리는 정당한 대우를 받으며 마음 맞는 사람들과 내 일을 하고 싶은 것 뿐인데
1740,자백,Topic0,준호의 연기를 볼 땐 뭔가 굉장한 게 있을 것 같았는데 적당한 정의 사회 구현 드라마
1741,자백,Topic0,떡밥 회수에 사이다까지 꽉 들어찬 드라마
1742,자백,Topic0,연기도 좋고 내용도 훌륭하다 다만 대화의 톤이나 말투가 직업의 특색이 없는 사회 통념과 다른 일반인끼리의 대화라는 점이 어색하다
1743,자백,Topic0,근래 많이 생겨 반가운 한국 웰메이드 드라마 그 중 하나
1744,자백,Topic0,몰입고 있고 흡입력 있다 궁금해하몋 아직까진 재밌게 보는 중 용두사미가 아니길
1745,자백,Topic1,반전을 거듭하다 뒷부분 뻔한 결말로 갔지만 스마트한 드라마
1746,자백,Topic1,재미있는 드라마였는데 끝났다 다음 드라마로 아스달 연대기를 한다는데
